Total runtime (s),Hits channel 1,Hits channel 2,Lifetimes (ns),Delta times (ns),Total coincidences
,,,,3.5,
,,,,3.5,
,,,,3.5,
,,,,10.5,
,,,,2.5,
,,,,4.0,
,,,,4.5,
,,,,1.5,
,,,,3.0,
,,,,3.0,
,,,,1.0,
,,,,4.5,
,,,,1.5,
,,,,3.0,
,,,,9.0,
,,,,5.5,
,,,,2.0,
,,,,2.5,
,,,,2.5,
,,,,3.5,
,,,,1.0,
,,,,1.5,
,,,,-2.0,
,,,,5.5,
,,,,2.0,
,,,,5.5,
,,,,3.5,
,,,,8.0,
,,,,5.0,
,,,,2.0,
,,,,4.5,
,,,,5.0,
,,,,1.5,
,,,,4.5,
,,,,2.0,
,,,,2.5,
,,,,2.5,
,,,,4.0,
,,,,2.0,
,,,,6.5,
,,,,1.5,
,,,,2.5,
,,,,6.0,
,,,,5.0,
,,,,9.5,
,,,,3.0,
,,,,1.5,
,,,,2.5,
,,,,11.0,
,,,,4.5,
,,,,1.5,
,,,,2.5,
,,,,7.5,
,,,,1.0,
,,,,9.5,
,,,,5.5,
,,,,4.0,
,,,,3.0,
,,,,1.5,
,,,,2.5,
,,,,4.5,
,,,,5.5,
,,,,5.0,
,,,,1.0,
,,,,3.0,
,,,,0.0,
,,,,0.0,
,,,,-2.0,
,,,,2.5,
,,,,2.0,
,,,,10.0,
,,,,4.5,
,,,,8.5,
,,,,4.0,
,,,,3.5,
,,,,1.0,
,,,,3.5,
,,,,0.5,
,,,,0.0,
,,,,4.0,
,,,,4.0,
,,,,1.0,
,,,,4.5,
,,,,4.5,
,,,,3.0,
,,,,0.5,
,,,,3.0,
,,,,10.0,
,,,,5.5,
,,,,3.0,
,,,,4.5,
,,,,4.0,
,,,,0.5,
,,,,-0.5,
,,,,9.5,
,,,,1.0,
,,,,1.5,
,,,,3.5,
,,,,3.5,
,,,,3.5,
,,,,3.5,
,,,,4.5,
,,,,0.5,
,,,,6.0,
,,,,3.0,
,,,,1.5,
