Total runtime (s),Hits channel 1,Hits channel 2,Lifetimes (ns),Delta times (ns),Total coincidences
,,,2400,-8.5,
,,,8710,-6.5,
,,,620,-8.5,
,,,1220,-3.5,
,,,6680,1.5,
,,,3120,-2.5,
,,,350,-1.0,
,,,1440,-1.0,
,,,960,-6.5,
,,,2070,-5.0,
,,,910,-9.5,
,,,3380,-5.0,
,,,2520,0.0,
,,,180,-13.0,
,,,1760,-9.5,
,,,1070,-14.0,
,,,190,-6.0,
,,,7860,-4.5,
,,,350,-8.0,
,,,7800,-3.5,
,,,780,208.0,
,,,6290,1.5,
,,,870,-6.0,
,,,2820,-4.0,
,,,470,11.0,
,,,11650,-23.0,
,,,200,0.0,
,,,4340,-7.0,
,,,730,-4.0,
,,,650,-16.0,
,,,4630,2.5,
,,,2440,-7.0,
,,,1930,-2.5,
,,,8490,-10.0,
,,,3310,-5.0,
,,,19440,-3.5,
,,,4550,-8.5,
,,,1910,-7.0,
,,,2080,-4.5,
,,,1660,-13.5,
,,,1640,-7.5,
,,,1370,-8.0,
,,,1130,-3.5,
,,,1510,14.0,
,,,8030,-4.5,
,,,2990,6.0,
,,,3770,-0.5,
,,,1110,-5.0,
,,,1210,-2.5,
,,,1120,0.5,
,,,1230,-7.0,
,,,2270,12.0,
,,,520,4.5,
,,,1260,-3.0,
,,,7070,-3.5,
,,,1350,-5.5,
,,,2930,-9.5,
,,,16850,4.0,
,,,1270,-8.5,
,,,1320,0.0,
,,,1870,3.0,
,,,920,-7.5,
,,,2730,-8.5,
,,,110,-12.0,
,,,1570,2.0,
,,,2430,-5.5,
,,,1620,-1.0,
,,,430,1.5,
,,,2820,-7.5,
,,,720,4.5,
,,,1800,-795.5,
,,,1400,-10.5,
,,,980,-7.0,
,,,340,-2.5,
,,,160,-4.0,
,,,3530,-3.5,
,,,1100,26.5,
,,,1530,-7.0,
,,,3830,-10.5,
,,,970,-0.5,
,,,1790,-5.0,
,,,2740,-8.0,
,,,2990,-10.0,
,,,270,1.5,
,,,190,-10.0,
,,,1380,-8.0,
,,,4540,-2.0,
,,,5650,4.5,
,,,280,1.5,
,,,290,-5.0,
,,,4690,2.0,
,,,5370,-8.5,
,,,3260,-7.0,
,,,4890,-0.5,
,,,10140,-7.0,
,,,13230,-2.0,
,,,340,-6.5,
,,,5300,-8.0,
,,,1220,-11.5,
,,,15210,-8.5,
,,,2350,8.0,
,,,11230,2.0,
,,,1780,-12.0,
,,,5780,-2.0,
,,,4670,-7.5,
,,,2470,-10.5,
,,,1420,0.0,
,,,550,-13.5,
,,,360,-1.0,
,,,1100,-6.5,
,,,5010,0.0,
,,,610,-6.5,
,,,460,-5.0,
,,,1110,-9.5,
,,,3700,-9.5,
,,,230,-8.5,
,,,670,-11.5,
,,,950,-3.0,
,,,180,-12.5,
,,,13850,-4.0,
,,,10690,-11.5,
,,,1220,1.0,
,,,7090,2.0,
,,,990,0.0,
,,,1250,-7.0,
,,,690,-3.5,
,,,1100,-4.0,
,,,2080,-9.5,
,,,380,-7.0,
,,,1260,-7.0,
,,,440,-0.5,
,,,490,-8.0,
,,,150,-7.0,
,,,4210,2.5,
,,,2930,13.0,
,,,550,-5.5,
,,,2720,2.0,
,,,4910,-1.0,
,,,17410,-4.0,
,,,1470,-1.5,
,,,260,-2.0,
,,,130,-7.0,
,,,10830,-1.5,
,,,490,-4.5,
,,,5470,126.0,
,,,1260,-0.5,
,,,1660,0.5,
,,,2000,3.0,
,,,460,-2.0,
,,,2690,3.0,
,,,19330,-5.5,
,,,710,-8.5,
,,,3170,-3.5,
,,,730,-1.5,
,,,1970,3.0,
,,,2670,-8.0,
,,,310,2.0,
,,,2420,-4.5,
,,,450,-8.0,
,,,1050,-1.5,
,,,4410,-4.5,
,,,2880,-23.0,
,,,7540,-3.5,
,,,4800,-2.5,
,,,1680,4.0,
,,,1360,-16.0,
,,,6040,-10.5,
,,,570,6.5,
,,,970,-8.0,
,,,2650,3.0,
,,,1940,-15.5,
,,,380,-9.5,
,,,8300,-7.0,
,,,8760,-5.0,
,,,1910,3.5,
,,,4680,-7.5,
,,,1500,0.0,
,,,7450,-4.0,
,,,560,-7.0,
,,,2630,-5.0,
,,,2090,-3.5,
,,,710,-8.5,
,,,5560,-5.5,
,,,15110,-7.5,
,,,3640,-7.0,
,,,910,-3.5,
,,,970,-5.0,
,,,2200,0.5,
,,,2550,-4.0,
,,,4030,-5.5,
,,,2950,3.0,
,,,360,-6.0,
,,,9590,-6.0,
,,,2690,-6.5,
,,,660,-13.5,
,,,140,-0.5,
,,,4160,-5.0,
,,,450,-5.0,
,,,930,-14.0,
,,,150,-8.0,
,,,7340,-3.0,
,,,1750,-7.5,
,,,4000,-7.0,
,,,2440,-10.5,
,,,9760,-3.0,
,,,1020,-2.0,
,,,440,-3.5,
,,,610,-4.5,
,,,4890,-3.0,
,,,480,-5.5,
,,,790,-9.0,
,,,1320,-2.0,
,,,600,-12.0,
,,,670,-8.5,
,,,1590,-11.0,
,,,440,-11.5,
,,,4150,-7.5,
,,,760,-4.5,
,,,5160,-8.0,
,,,4610,-5.0,
,,,480,-10.0,
,,,190,-9.0,
,,,5180,-1.0,
,,,12210,-7.5,
,,,9190,-4.0,
,,,1240,-6.5,
,,,5020,10.0,
,,,6530,-4.5,
,,,2630,1.5,
,,,4510,-5.0,
,,,6530,-18.0,
,,,2640,-3.0,
,,,170,0.5,
,,,910,16.0,
,,,3380,-16.0,
,,,3230,-7.5,
,,,200,-17.5,
,,,4990,-5.0,
,,,1140,-2.5,
,,,180,1.5,
,,,400,-6.5,
,,,8510,-2.0,
,,,980,-5.5,
,,,700,-6.5,
,,,4990,-13.5,
,,,430,-7.5,
,,,1640,-6.0,
,,,1250,-2.0,
,,,270,-18.0,
,,,2130,0.0,
,,,1010,2.0,
,,,4990,-5.5,
,,,14420,-12.0,
,,,2970,-3.5,
,,,1250,0.0,
,,,190,-8.5,
,,,4760,2.0,
,,,2680,-3.0,
,,,1120,-2.5,
,,,2450,-10.0,
,,,1870,-5.5,
,,,3040,-7.0,
,,,150,-3.0,
,,,330,-1.5,
,,,260,-7.0,
,,,220,-5.0,
,,,240,-3.0,
,,,1390,-11.5,
,,,2000,-7.0,
,,,2700,-4.0,
,,,3870,-6.0,
,,,1400,-7.0,
,,,340,-5.5,
,,,160,-7.0,
,,,460,-15.0,
,,,2390,-8.5,
,,,3960,-6.0,
,,,1330,1.5,
,,,1760,-9.5,
,,,4970,-6.0,
,,,2560,-0.5,
,,,410,-3.0,
,,,1020,-6.5,
,,,3760,-7.5,
,,,3200,-4.5,
,,,2420,5.0,
,,,4300,-2.5,
,,,13390,-4.5,
,,,430,-13.0,
,,,2140,-3.5,
,,,3090,-11.0,
,,,2630,4.0,
,,,3660,-6.0,
,,,1180,1.5,
,,,370,-1.5,
,,,2250,-4.0,
,,,1770,-2.5,
,,,2440,-8.0,
,,,660,2.5,
,,,2920,-4.5,
,,,990,-11.5,
,,,670,-10.0,
,,,110,-5.5,
,,,5820,-6.5,
,,,550,-1.0,
,,,6080,-5.5,
,,,140,-10.0,
,,,500,-7.5,
,,,1610,-8.0,
,,,2030,2.0,
,,,210,-1.0,
,,,2720,-2.5,
,,,280,-4.5,
,,,780,-14.0,
,,,13780,6.0,
,,,8620,-7.0,
,,,4240,-1.0,
,,,1690,-0.5,
,,,5710,-11.0,
,,,990,1.5,
,,,2930,-4.0,
,,,5330,-4.5,
,,,250,-8.5,
,,,3350,0.5,
,,,1070,-10.0,
,,,3660,-8.0,
,,,3570,0.5,
,,,1340,-4.5,
,,,1490,-12.5,
,,,2780,-0.5,
,,,800,4.5,
,,,1880,-11.5,
,,,4370,-7.5,
,,,3150,-1.5,
,,,5790,-5.5,
,,,1580,-4.0,
,,,1490,-4.0,
,,,3530,-3.0,
,,,900,-4.0,
,,,5900,7.0,
,,,420,-4.0,
,,,1630,-5.0,
,,,2000,-9.0,
,,,230,-4.5,
,,,1330,-3.0,
,,,5140,2.5,
,,,2930,-7.5,
,,,1340,-15.5,
,,,2460,-4.0,
,,,1080,-6.5,
,,,3200,2.0,
,,,1220,-7.5,
,,,3190,-13.5,
,,,2290,-16.5,
,,,2140,-10.0,
,,,1080,-3.5,
,,,1650,-5.5,
,,,1360,-2.0,
,,,1670,-1.5,
,,,2970,-8.0,
,,,6690,4.5,
,,,3690,-4.0,
,,,2000,-1.0,
,,,1100,-9.5,
,,,1670,-2.0,
,,,2080,-7.5,
,,,8820,-12.0,
,,,1840,1.5,
,,,970,1.5,
,,,280,-0.5,
,,,210,-0.5,
,,,4540,-6.0,
,,,7770,-6.5,
,,,590,-10.5,
,,,8390,-0.5,
,,,330,-1.5,
,,,380,-7.5,
,,,1150,-1.5,
,,,5980,-3.0,
,,,1070,-2.0,
,,,2790,-5.5,
,,,12410,-6.0,
,,,1770,-4.0,
,,,1550,-3.5,
,,,1340,-3.0,
,,,2370,-11.0,
,,,690,-5.0,
,,,560,-7.0,
,,,840,-6.5,
,,,850,-14.0,
,,,1710,-3.0,
,,,1240,-10.5,
,,,430,-5.0,
,,,2410,-7.5,
,,,2860,-2.0,
,,,1550,-11.5,
,,,2780,-9.0,
,,,3150,-3.5,
,,,6140,-5.5,
,,,1120,-1.5,
,,,3970,2.5,
,,,4350,-11.5,
,,,1790,-3.5,
,,,3060,-6.0,
,,,160,6.5,
,,,1870,-6.0,
,,,1780,-193.0,
,,,3220,-5.0,
,,,1280,-5.5,
,,,18680,-8.5,
,,,10080,0.0,
,,,2760,-22.5,
,,,230,2.5,
,,,790,-3.5,
,,,420,-8.5,
,,,2100,1.0,
,,,4270,3.0,
,,,4330,-11.5,
,,,150,-17.5,
,,,750,-3.0,
,,,9540,-10.0,
,,,12040,-2.0,
,,,1600,-4.0,
,,,1580,-6.5,
,,,1400,663.0,
,,,1780,5.5,
,,,1860,8.5,
,,,8420,5.5,
,,,1610,16.0,
,,,5490,-7.5,
,,,2040,-5.5,
,,,3100,3.0,
,,,1710,-16.0,
,,,190,-2.0,
,,,320,-5.0,
,,,6140,-1.5,
,,,2510,-0.5,
,,,5800,-2.5,
,,,8440,6.5,
,,,3840,-13.0,
,,,650,-8.5,
,,,800,-9.0,
,,,1610,-7.5,
,,,20130,-5.5,
,,,1820,-5.5,
,,,4810,-6.5,
,,,1540,0.0,
,,,230,2.5,
,,,290,-8.5,
,,,1540,-8.0,
,,,1250,3.5,
,,,340,-3.0,
,,,1760,-1.5,
,,,1350,-10.0,
,,,780,0.0,
,,,1180,-3.0,
,,,210,-8.0,
,,,5170,-5.5,
,,,540,-7.5,
,,,140,3.0,
,,,1560,-10.0,
,,,2460,5.5,
,,,2040,949.5,
,,,510,6.0,
,,,620,-3.5,
,,,340,-15.5,
,,,4240,-10.5,
,,,2010,-8.0,
,,,1190,-3.5,
,,,2930,-9.0,
,,,590,-14.5,
,,,3310,-6.5,
,,,110,-12.5,
,,,2920,8.0,
,,,250,-3.5,
,,,1110,-10.0,
,,,1580,-9.0,
,,,300,-8.0,
,,,250,6.0,
,,,17290,-2.5,
,,,980,-5.0,
,,,1510,-7.0,
,,,420,-16.0,
,,,180,-3.0,
,,,4590,-13.0,
,,,320,6.5,
,,,1760,-4.0,
,,,1200,-19.5,
,,,1740,-1.5,
,,,790,-16.0,
,,,1080,0.0,
,,,1910,-6.5,
,,,530,-1.5,
,,,1440,4.5,
,,,810,0.5,
,,,130,-6.5,
,,,790,-6.0,
,,,1850,-1.0,
,,,2890,3.5,
,,,2500,-4.0,
,,,1350,-10.0,
,,,1610,-2.0,
,,,2410,-11.0,
,,,1010,-3.0,
,,,1400,7.5,
,,,7150,-8.5,
,,,4470,-3.5,
,,,920,8.0,
,,,2810,-3.5,
,,,2500,-8.5,
,,,1220,-4.5,
,,,2740,-5.5,
,,,420,1.0,
,,,8560,-16.0,
,,,300,-15.0,
,,,990,1.5,
,,,4840,-4.5,
,,,420,-7.0,
,,,2500,45.0,
,,,220,0.5,
,,,2450,-9.5,
,,,1340,-7.0,
,,,4820,-7.0,
,,,740,-3.0,
,,,470,0.0,
,,,6440,1.5,
,,,2010,-9.0,
,,,3770,-1.5,
,,,1580,-8.0,
,,,4400,-10.0,
,,,870,-17.0,
,,,1320,-10.5,
,,,2270,2.0,
,,,990,-14.0,
,,,1820,-4.0,
,,,1770,-10.5,
,,,500,-2.0,
,,,2150,2.5,
,,,200,-6.0,
,,,6500,4.0,
,,,2840,-2.0,
,,,3830,-7.0,
,,,2590,-4.0,
,,,6910,-9.0,
,,,210,-16.5,
,,,1100,1.0,
,,,840,2.0,
,,,580,-1.5,
,,,5280,-8.5,
,,,1350,-2.5,
,,,2850,-1.0,
,,,2430,5.5,
,,,3570,-6.5,
,,,230,-11.0,
,,,4420,-6.0,
,,,220,0.0,
,,,3090,64.5,
,,,11640,-11.5,
,,,7630,1.5,
,,,5740,-3.5,
,,,1630,-9.5,
,,,160,-5.0,
,,,1590,-1.5,
,,,480,-5.5,
,,,6190,-3.0,
,,,4370,-6.0,
,,,2750,0.0,
,,,8750,-6.5,
,,,2030,-10.0,
,,,2860,-4.5,
,,,320,-7.0,
,,,2190,-4.5,
,,,5810,-3.0,
,,,2590,-3.5,
,,,1200,0.5,
,,,1550,-4.0,
,,,5130,-2.5,
,,,6730,-3.5,
,,,1800,-7.5,
,,,7850,-4.5,
,,,2730,-4.5,
,,,1380,-8.5,
,,,7520,-4.0,
,,,1470,-4.0,
,,,2470,-7.0,
,,,230,-13.5,
,,,3340,391.0,
,,,230,-6.5,
,,,1760,0.0,
,,,2230,-6.0,
,,,2560,-7.0,
,,,110,-5.5,
,,,1470,-4.0,
,,,16370,-8.0,
,,,1190,-13.5,
,,,790,-6.0,
,,,3200,-6.0,
,,,530,-968.5,
,,,3550,-6.5,
,,,16200,-4.0,
,,,4940,-6.0,
,,,1070,-5.0,
,,,1410,0.5,
,,,360,-6.0,
,,,140,0.5,
,,,4680,-2.5,
,,,1890,-5.5,
,,,510,-8.0,
,,,1840,-9.5,
,,,1300,-0.5,
,,,4110,-1.5,
,,,1840,-2.5,
,,,300,-8.5,
,,,19440,8.0,
,,,1810,-5.5,
,,,660,-7.0,
,,,700,-5.0,
,,,3190,2.5,
,,,8880,-5.0,
,,,1320,-5.0,
,,,350,-11.0,
,,,4740,-2.0,
,,,230,-2.0,
,,,670,-3.0,
,,,660,-7.0,
,,,550,-1.0,
,,,2760,3.5,
,,,7570,-7.0,
,,,1370,-2.5,
,,,1300,-8.5,
,,,5860,4.0,
,,,1310,-1.5,
,,,6920,2.5,
,,,1860,-4.0,
,,,1970,3.0,
,,,17630,-11.0,
,,,1880,-8.0,
,,,430,-1.0,
,,,120,2.5,
,,,1060,-7.5,
,,,140,-3.5,
,,,730,-4.0,
,,,480,-2.5,
,,,280,-3.5,
,,,370,-8.0,
,,,3940,-6.0,
,,,1340,-4.5,
,,,680,-9.0,
,,,3990,-16.0,
,,,2040,-5.5,
,,,3840,-6.5,
,,,2030,-3.5,
,,,510,-9.0,
,,,1710,4.0,
,,,1360,-7.5,
,,,17080,-7.5,
,,,490,-6.0,
,,,130,-6.5,
,,,850,2.0,
,,,1210,-3.0,
,,,1290,-13.5,
,,,1330,-13.0,
,,,2140,-5.0,
,,,890,-18.5,
,,,8680,1.0,
,,,270,-13.0,
,,,1090,-4.5,
,,,5400,-3.0,
,,,140,-3.0,
,,,1330,-300.5,
,,,10170,-29.5,
,,,3410,-4.0,
,,,12320,-7.5,
,,,3370,-4.5,
,,,560,-2.0,
,,,1530,-2.0,
,,,130,-6.5,
,,,680,-6.0,
,,,2090,-14.0,
,,,650,-7.5,
,,,450,-4.5,
,,,2520,-8.0,
,,,1150,-7.0,
,,,340,-5.5,
,,,3300,14.0,
,,,18390,-5.5,
,,,4230,0.5,
,,,4650,-4.0,
,,,270,-9.0,
,,,1010,-4.0,
,,,1040,-5.5,
,,,2180,2.0,
,,,520,-5.5,
,,,700,-6.0,
,,,1900,-8.5,
,,,19190,-6.0,
,,,110,-6.0,
,,,1460,7.5,
,,,6190,-7.0,
,,,660,-1.5,
,,,2210,-3.0,
,,,2590,3.5,
,,,320,-5.5,
,,,3580,-4.5,
,,,3350,0.0,
,,,5400,7.0,
,,,5610,-6.5,
,,,3870,2.0,
,,,1590,-8.5,
,,,760,-6.5,
,,,6570,-7.0,
,,,2010,-14.0,
,,,3590,17.0,
,,,2030,-15.0,
,,,2600,-6.5,
,,,160,-5.5,
,,,1160,-0.5,
,,,350,-7.5,
,,,1040,-7.0,
,,,260,-6.5,
,,,11080,-10.5,
,,,5120,-8.0,
,,,2010,-2.0,
,,,3880,-5.5,
,,,2050,-1.5,
,,,2100,-8.0,
,,,1610,-12.5,
,,,3990,-3.5,
,,,6840,-1.5,
,,,820,-3.5,
,,,2160,-2.5,
,,,4230,-4.0,
,,,720,-7.5,
,,,120,-3.5,
,,,320,-13.0,
,,,12930,1.0,
,,,1210,-3.5,
,,,1040,-1.5,
,,,520,-319.0,
,,,2100,1.0,
,,,410,-8.5,
,,,3000,-11.0,
,,,900,-4.0,
,,,5760,-6.0,
,,,8170,1.0,
,,,6460,-1.0,
,,,1560,-6.0,
,,,550,-1.5,
,,,9370,-9.0,
,,,250,-5.5,
,,,1740,-5.5,
,,,390,-3.0,
,,,2650,-6.5,
,,,800,-1.5,
,,,670,1.0,
,,,1550,3.5,
,,,1770,-11.0,
,,,1680,1.5,
,,,6780,-12.0,
,,,3120,-4.0,
,,,3750,-6.0,
,,,1420,10.0,
,,,7530,-4.5,
,,,3450,-5.0,
,,,1660,-2.0,
,,,2830,-11.5,
,,,3960,-2.5,
,,,4750,-2.5,
,,,580,-1.0,
,,,3050,-10.5,
,,,120,-16.0,
,,,5860,-5.0,
,,,4500,6.0,
,,,2440,-3.5,
,,,3090,-8.5,
,,,2990,-6.0,
,,,5030,-10.0,
,,,860,-5.5,
,,,1250,7.0,
,,,15330,-8.0,
,,,460,-4.5,
,,,4820,-4.5,
,,,3450,70.5,
,,,330,-5.5,
,,,380,-10.5,
,,,360,-2.0,
,,,240,-1.5,
,,,860,-7.0,
,,,2560,8.0,
,,,1430,-4.0,
,,,250,-5.5,
,,,1030,-1.5,
,,,4260,-6.5,
,,,1010,-6.0,
,,,260,-6.5,
,,,2750,-9.0,
,,,20040,-10.5,
,,,11140,-10.0,
,,,8900,-5.0,
,,,190,-12.5,
,,,1140,-17.5,
,,,510,-4.5,
,,,560,-14.5,
,,,3700,-6.5,
,,,2570,6.0,
,,,780,-7.5,
,,,2610,-8.5,
,,,15330,-5.0,
,,,7070,-12.0,
,,,1470,-9.0,
,,,3570,-6.5,
,,,2260,0.0,
,,,1630,-3.5,
,,,110,0.0,
,,,2520,-7.0,
,,,640,-12.5,
,,,1870,-1.0,
,,,380,4.5,
,,,1830,-4.5,
,,,1390,-0.5,
,,,1110,3.0,
,,,3580,-6.5,
,,,1260,2.5,
,,,230,4.0,
,,,5950,-1.5,
,,,3460,-10.5,
,,,550,-7.0,
,,,2270,-16.5,
,,,7840,-9.0,
,,,1240,-10.5,
,,,1950,-0.5,
,,,1590,-10.0,
,,,19730,5.5,
,,,250,-14.5,
,,,6190,-5.5,
,,,1290,-6.5,
,,,560,-3.5,
,,,2610,-7.5,
,,,5000,-9.0,
,,,4980,-15.0,
,,,2980,-9.0,
,,,1070,-0.5,
,,,1810,-9.5,
,,,5930,-5.5,
,,,670,-1.5,
,,,1270,-2.5,
,,,3830,-6.0,
,,,1550,-4.5,
,,,2860,-3.5,
,,,1430,-14.0,
,,,1800,-6.5,
,,,3000,-2.0,
,,,320,-6.5,
,,,1390,6.5,
,,,4600,-3.0,
,,,2000,-8.5,
,,,1480,5.0,
,,,4520,-6.5,
,,,3050,-1.5,
,,,670,-11.0,
,,,3280,-2.5,
,,,2220,-8.0,
,,,1570,-2.5,
,,,1750,-12.5,
,,,19480,-8.5,
,,,990,-9.5,
,,,1760,-6.0,
,,,2730,-4.5,
,,,1190,-16.5,
,,,1130,-7.5,
,,,3780,5.5,
,,,170,-90.5,
,,,1640,-2.0,
,,,310,-5.0,
,,,3700,-4.5,
,,,8560,-9.0,
,,,6440,-7.5,
,,,430,-4.5,
,,,410,-5.5,
,,,4440,0.0,
,,,360,-1.0,
,,,7870,-8.0,
,,,520,-4.0,
,,,3880,1.0,
,,,2580,-7.0,
,,,2990,-0.5,
,,,2360,-6.0,
,,,2830,-2.0,
,,,560,0.0,
,,,830,-3.5,
,,,1940,-6.0,
,,,130,-17.0,
,,,2990,2.0,
,,,1400,-15.0,
,,,820,-20.5,
,,,330,-4.0,
,,,1220,-8.5,
,,,2100,-4.0,
,,,2100,-25.0,
,,,1730,-7.0,
,,,1990,-5.0,
,,,380,-15.0,
,,,10520,4.0,
,,,1590,3.5,
,,,1620,-5.0,
,,,9580,4.0,
,,,1700,-13.0,
,,,410,9.5,
,,,260,4.5,
,,,1410,2.5,
,,,160,-9.5,
,,,1280,7.0,
,,,340,-3.5,
,,,1440,-0.5,
,,,1000,0.5,
,,,370,0.0,
,,,1950,-9.5,
,,,1450,-6.5,
,,,360,-5.5,
,,,4430,-13.5,
,,,640,-7.0,
,,,330,-8.5,
,,,1060,-8.5,
,,,900,-2.5,
,,,3670,-4.5,
,,,1940,-4.0,
,,,3770,-3.5,
,,,3100,-6.0,
,,,500,-4.5,
,,,8920,7.5,
,,,1070,2.5,
,,,7350,70.0,
,,,2040,-5.5,
,,,4500,-3.0,
,,,280,-9.5,
,,,1200,-7.0,
,,,10170,-3.0,
,,,1780,-7.5,
,,,1760,2.5,
,,,7200,-13.5,
,,,1920,517.5,
,,,2440,-9.0,
,,,1560,-4.5,
,,,1290,-4.5,
,,,1390,-4.5,
,,,5190,1.0,
,,,1380,-11.5,
,,,14070,-2.5,
,,,670,-6.0,
,,,1620,-0.5,
,,,1290,-8.0,
,,,18960,-3.0,
,,,2150,-9.5,
,,,1390,-1.0,
,,,5670,2.0,
,,,500,-3.0,
,,,2620,-11.0,
,,,1600,-18.0,
,,,3150,-10.0,
,,,270,-12.5,
,,,3340,-3.0,
,,,2010,9.0,
,,,8080,-5.0,
,,,1010,-7.5,
,,,1000,-8.0,
,,,300,-6.5,
,,,3400,-7.0,
,,,1070,-2.0,
,,,2990,-8.5,
,,,1150,-8.5,
,,,980,0.5,
,,,2070,-7.0,
,,,910,-9.0,
,,,3450,-16.5,
,,,280,-11.0,
,,,3140,-4.5,
,,,1250,-4.0,
,,,1670,3.5,
,,,1630,-2.0,
,,,15740,-8.0,
,,,5770,-10.0,
,,,2270,2.5,
,,,1530,-3.5,
,,,1740,-8.5,
,,,3050,-9.0,
,,,3850,-5.0,
,,,2160,-3.5,
,,,330,-5.5,
,,,1410,4.5,
,,,13300,-1.0,
,,,820,-2.5,
,,,950,-7.5,
,,,600,-5.5,
,,,1840,-8.5,
,,,3930,1.0,
,,,2470,-8.5,
,,,230,-2.5,
,,,650,-1.0,
,,,750,-7.5,
,,,1710,-5.0,
,,,2440,-3.5,
,,,11430,-8.0,
,,,180,0.0,
,,,2240,-3.0,
,,,2870,-8.0,
,,,2830,-9.5,
,,,10380,-14.5,
,,,2360,3.0,
,,,440,0.0,
,,,1220,-10.5,
,,,140,-7.5,
,,,3380,-5.5,
,,,8850,-11.0,
,,,470,-4.0,
,,,1530,5.5,
,,,2140,-11.0,
,,,3490,11.5,
,,,1790,-2.5,
,,,4690,-0.5,
,,,2000,4.0,
,,,1580,0.0,
,,,320,1.0,
,,,460,-2.0,
,,,8820,-6.5,
,,,940,2.5,
,,,3620,-5.0,
,,,2590,-1.5,
,,,2490,-7.5,
,,,330,-5.0,
,,,2860,-7.0,
,,,5880,2.5,
,,,500,-6.5,
,,,5910,-8.5,
,,,250,-1.5,
,,,2430,-10.0,
,,,2920,-13.5,
,,,690,-2.5,
,,,1590,3.0,
,,,3260,-1.5,
,,,6220,5.5,
,,,6400,-8.0,
,,,1400,-3.5,
,,,520,3.0,
,,,6020,-5.5,
,,,1520,-4.0,
,,,1330,-5.0,
,,,1390,-8.0,
,,,700,-4.0,
,,,840,-4.5,
,,,1130,-3.5,
,,,1180,0.0,
,,,480,-7.5,
,,,1560,-1.5,
,,,2820,-6.0,
,,,1690,-8.0,
,,,3030,-4.5,
,,,1240,-12.5,
,,,15700,-5.0,
,,,930,-1.5,
,,,630,-10.0,
,,,1910,-7.5,
,,,180,-2.5,
,,,7490,-3.5,
,,,910,6.5,
,,,2160,-6.5,
,,,1780,-6.0,
,,,7330,-10.0,
,,,270,3.5,
,,,2800,6.0,
,,,600,-6.0,
,,,140,2.5,
,,,620,-2.0,
,,,2420,-6.5,
,,,2620,-13.0,
,,,1270,14.0,
,,,6850,-0.5,
,,,1220,-10.0,
,,,1760,0.0,
,,,4460,-8.0,
,,,1690,-2.0,
,,,560,-12.0,
,,,1340,-3.0,
,,,9730,0.0,
,,,530,-12.5,
,,,2230,3.5,
,,,1540,-7.5,
,,,900,-6.5,
,,,1580,8.0,
,,,490,-1.0,
,,,820,-2.5,
,,,460,1.0,
,,,4640,-7.5,
,,,610,-6.5,
,,,5000,-8.5,
,,,850,-6.0,
,,,1030,-8.0,
,,,2180,-3.0,
,,,410,-7.0,
,,,270,-0.5,
,,,3730,-3.0,
,,,380,-1.0,
,,,190,-6.0,
,,,1670,-8.5,
,,,1540,-3.0,
,,,11490,-5.0,
,,,250,9.0,
,,,1100,-11.5,
,,,2380,-7.5,
,,,2940,-8.5,
,,,1860,-9.5,
,,,330,-16.0,
,,,460,-3.5,
,,,850,-9.5,
,,,650,-8.5,
,,,1230,-6.0,
,,,600,-10.5,
,,,3910,-6.5,
,,,450,-4.5,
,,,3270,-8.0,
,,,6000,-4.0,
,,,1590,6.5,
,,,1220,-11.0,
,,,1120,-18.5,
,,,1150,-12.5,
,,,2610,-4.0,
,,,700,-14.0,
,,,890,-6.0,
,,,2090,-5.5,
,,,480,-16.0,
,,,4410,-6.0,
,,,3830,-2.5,
,,,3050,-10.0,
,,,170,-4.5,
,,,4020,-4.5,
,,,130,3.5,
,,,650,-7.5,
,,,1400,-13.5,
,,,1740,-18.5,
,,,4090,2.0,
,,,740,-8.5,
,,,11260,5.5,
,,,3140,-2.5,
,,,230,1.0,
,,,4650,7.5,
,,,4300,-4.0,
,,,6300,-9.0,
,,,260,-6.0,
,,,470,-2.0,
,,,850,-13.5,
,,,590,-9.5,
,,,1220,-6.5,
,,,130,-13.5,
,,,12390,-4.0,
,,,2170,-2.5,
,,,1690,-11.5,
,,,460,-9.5,
,,,2750,-5.0,
,,,430,-4.0,
,,,1050,-5.5,
,,,2580,-5.0,
,,,410,-16.0,
,,,240,-5.0,
,,,4650,-5.5,
,,,2890,3.5,
,,,940,-9.0,
,,,6020,-8.0,
,,,200,5.5,
,,,320,-9.0,
,,,1470,-4.0,
,,,3130,-5.5,
,,,2690,-4.0,
,,,7170,-9.0,
,,,350,-2.0,
,,,1640,-10.5,
,,,4790,-5.0,
,,,4770,-8.5,
,,,2510,-3.5,
,,,2550,-2.0,
,,,710,2.0,
,,,2890,1.5,
,,,930,-5.5,
,,,2480,10.0,
,,,1560,-5.0,
,,,1770,-7.0,
,,,740,7.5,
,,,1300,-8.5,
,,,1170,-1.5,
,,,8370,0.0,
,,,300,-3.5,
,,,3800,-7.0,
,,,4300,2.0,
,,,4820,-6.5,
,,,1830,-5.5,
,,,1840,-1.0,
,,,2130,-0.5,
,,,430,-2.5,
,,,1250,-7.5,
,,,12080,-5.5,
,,,530,-6.5,
,,,2810,-4.0,
,,,910,-8.5,
,,,350,-5.0,
,,,3060,-1.0,
,,,6400,-5.5,
,,,1020,-8.0,
,,,290,-1.0,
,,,1850,-11.0,
,,,1930,-3.5,
,,,2900,-2.5,
,,,230,-12.0,
,,,1820,-10.5,
,,,15260,-8.0,
